data;temperatura;flag_t;umr;flag_umr;precipitazione;flag_prec;vvento;flag_vv;dvento;flag_dv;radsolare;flag_rad;pressione;flag_pres;
2023-01-06 05:00:00;10.43;1;82.44;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-06 06:00:00;10.19;1;84.42;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-06 07:00:00;10.12;1;81.69;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-06 08:00:00;10.10;1;81.34;1;0.00;1;NaN;6;NaN;6;7.77;1;NaN;6;
2023-01-06 09:00:00;10.67;1;81.75;1;0.00;1;NaN;6;NaN;6;44.33;1;NaN;6;
2023-01-06 10:00:00;12.05;1;79.08;1;0.00;1;NaN;6;NaN;6;67.46;1;NaN;6;
2023-01-06 11:00:00;13.78;1;74.25;1;0.00;1;NaN;6;NaN;6;146.26;1;NaN;6;
2023-01-06 12:00:00;14.13;1;76.76;1;0.00;1;NaN;6;NaN;6;168.60;1;NaN;6;
2023-01-06 13:00:00;14.29;1;77.91;1;0.00;1;NaN;6;NaN;6;198.77;1;NaN;6;
2023-01-06 14:00:00;14.36;1;76.13;1;0.00;1;NaN;6;NaN;6;115.77;1;NaN;6;
2023-01-06 15:00:00;14.47;1;73.33;1;0.00;1;NaN;6;NaN;6;110.29;1;NaN;6;
2023-01-06 16:00:00;14.31;1;74.21;1;0.00;1;NaN;6;NaN;6;51.47;1;NaN;6;
2023-01-06 17:00:00;13.34;1;77.97;1;0.00;1;NaN;6;NaN;6;6.14;1;NaN;6;
2023-01-06 18:00:00;12.61;1;79.96;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-06 19:00:00;11.81;1;82.61;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-06 20:00:00;11.59;1;83.15;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-06 21:00:00;11.18;1;84.17;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-06 22:00:00;10.65;1;86.93;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-06 23:00:00;10.98;1;90.82;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-07 00:00:00;10.98;1;92.73;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-07 01:00:00;10.72;1;93.98;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-07 02:00:00;10.40;1;95.06;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-07 03:00:00;9.68;1;95.53;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-07 04:00:00;9.26;1;96.19;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-07 05:00:00;8.61;1;96.63;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-07 06:00:00;9.80;1;96.61;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-07 07:00:00;10.67;1;91.99;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-07 08:00:00;10.56;1;90.50;1;0.00;1;NaN;6;NaN;6;5.85;1;NaN;6;
2023-01-07 09:00:00;10.85;1;91.12;1;0.00;1;NaN;6;NaN;6;52.95;1;NaN;6;
2023-01-07 10:00:00;11.28;1;89.91;1;0.00;1;NaN;6;NaN;6;81.71;1;NaN;6;
2023-01-07 11:00:00;11.50;1;88.09;1;0.00;1;NaN;6;NaN;6;73.27;1;NaN;6;
2023-01-07 12:00:00;12.08;1;88.89;1;0.00;1;NaN;6;NaN;6;231.45;1;NaN;6;
2023-01-07 13:00:00;12.83;1;87.49;1;0.00;1;NaN;6;NaN;6;100.19;1;NaN;6;
2023-01-07 14:00:00;12.83;1;88.06;1;0.00;1;NaN;6;NaN;6;47.16;1;NaN;6;
2023-01-07 15:00:00;13.09;1;86.23;1;0.00;1;NaN;6;NaN;6;36.39;1;NaN;6;
2023-01-07 16:00:00;12.89;1;87.85;1;0.00;1;NaN;6;NaN;6;24.17;1;NaN;6;
2023-01-07 17:00:00;12.14;1;89.43;1;0.00;1;NaN;6;NaN;6;5.66;1;NaN;6;
2023-01-07 18:00:00;11.39;1;91.46;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-07 19:00:00;11.19;1;93.04;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-07 20:00:00;10.39;1;92.49;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-07 21:00:00;9.90;1;91.66;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-07 22:00:00;9.62;1;91.05;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-07 23:00:00;9.16;1;90.24;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-08 00:00:00;8.83;1;89.44;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-08 01:00:00;8.81;1;89.47;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-08 02:00:00;8.57;1;90.18;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-08 03:00:00;8.29;1;90.35;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-08 04:00:00;7.76;1;90.44;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-08 05:00:00;7.93;1;90.03;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-08 06:00:00;8.15;1;90.00;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-08 07:00:00;8.61;1;89.42;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-08 08:00:00;9.02;1;87.85;1;0.00;1;NaN;6;NaN;6;7.95;1;NaN;6;
2023-01-08 09:00:00;9.98;1;85.64;1;0.00;1;NaN;6;NaN;6;53.20;1;NaN;6;
2023-01-08 10:00:00;11.47;1;82.46;1;0.00;1;NaN;6;NaN;6;88.12;1;NaN;6;
2023-01-08 11:00:00;12.20;1;83.00;1;0.00;1;NaN;6;NaN;6;69.10;1;NaN;6;
2023-01-08 12:00:00;13.62;1;78.58;1;0.00;1;NaN;6;NaN;6;220.30;1;NaN;6;
2023-01-08 13:00:00;15.54;1;71.71;1;0.00;1;NaN;6;NaN;6;137.47;1;NaN;6;
2023-01-08 14:00:00;14.63;1;74.86;1;0.00;1;NaN;6;NaN;6;69.94;1;NaN;6;
2023-01-08 15:00:00;14.19;1;76.18;1;0.00;1;NaN;6;NaN;6;55.86;1;NaN;6;
2023-01-08 16:00:00;14.41;1;77.29;1;0.00;1;NaN;6;NaN;6;45.40;1;NaN;6;
2023-01-08 17:00:00;13.90;1;80.39;1;0.00;1;NaN;6;NaN;6;8.48;1;NaN;6;
2023-01-08 18:00:00;12.62;1;84.24;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-08 19:00:00;12.49;1;75.04;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-08 20:00:00;11.67;1;81.25;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-08 21:00:00;11.13;1;84.20;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-08 22:00:00;10.94;1;87.24;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-08 23:00:00;10.71;1;87.05;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-09 00:00:00;9.94;1;86.76;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-09 01:00:00;9.82;1;84.58;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-09 02:00:00;10.24;1;79.97;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-09 03:00:00;10.33;1;77.27;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-09 04:00:00;10.68;1;71.16;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-09 05:00:00;11.31;1;68.22;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-09 06:00:00;11.95;1;68.17;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-09 07:00:00;12.20;1;69.44;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-09 08:00:00;11.52;1;80.16;1;0.20;1;NaN;6;NaN;6;0.00;5;NaN;6;
2023-01-09 09:00:00;11.13;1;87.62;1;0.00;1;NaN;6;NaN;6;40.04;1;NaN;6;
2023-01-09 10:00:00;11.88;1;89.02;1;0.00;1;NaN;6;NaN;6;83.65;1;NaN;6;
2023-01-09 11:00:00;13.55;1;77.02;1;0.00;1;NaN;6;NaN;6;61.22;1;NaN;6;
2023-01-09 12:00:00;13.84;1;71.37;1;0.20;1;NaN;6;NaN;6;15.42;1;NaN;6;
2023-01-09 13:00:00;14.41;1;68.63;1;0.00;1;NaN;6;NaN;6;41.43;1;NaN;6;
2023-01-09 14:00:00;14.94;1;67.63;1;0.00;1;NaN;6;NaN;6;16.32;1;NaN;6;
2023-01-09 15:00:00;14.48;1;73.84;1;0.20;1;NaN;6;NaN;6;19.61;1;NaN;6;
2023-01-09 16:00:00;13.73;1;77.70;1;0.00;1;NaN;6;NaN;6;15.59;1;NaN;6;
2023-01-09 17:00:00;13.63;1;75.24;1;0.00;1;NaN;6;NaN;6;13.81;1;NaN;6;
2023-01-09 18:00:00;13.39;1;75.39;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-09 19:00:00;12.97;1;78.62;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-09 20:00:00;12.75;1;77.75;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-09 21:00:00;12.10;1;76.45;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-09 22:00:00;11.92;1;72.45;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-09 23:00:00;11.48;1;71.25;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-10 00:00:00;11.84;1;63.28;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-10 01:00:00;11.97;1;58.04;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-10 02:00:00;11.78;1;55.99;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-10 03:00:00;11.21;1;56.60;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-10 04:00:00;11.08;1;54.28;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-10 05:00:00;10.41;1;57.74;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-10 06:00:00;9.99;1;58.78;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-10 07:00:00;10.32;1;57.00;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-10 08:00:00;9.98;1;62.40;1;0.00;1;NaN;6;NaN;6;6.82;1;NaN;6;
2023-01-10 09:00:00;9.61;1;66.00;1;0.00;1;NaN;6;NaN;6;51.64;1;NaN;6;
2023-01-10 10:00:00;8.83;1;77.23;1;0.40;1;NaN;6;NaN;6;96.77;1;NaN;6;
2023-01-10 11:00:00;9.02;1;80.68;1;0.20;1;NaN;6;NaN;6;90.60;1;NaN;6;
2023-01-10 12:00:00;9.90;1;81.81;1;0.00;1;NaN;6;NaN;6;51.91;1;NaN;6;
2023-01-10 13:00:00;11.32;1;74.39;1;0.20;1;NaN;6;NaN;6;88.47;1;NaN;6;
2023-01-10 14:00:00;12.33;1;64.49;1;0.00;1;NaN;6;NaN;6;91.38;1;NaN;6;
2023-01-10 15:00:00;12.84;1;57.53;1;0.00;1;NaN;6;NaN;6;65.13;1;NaN;6;
2023-01-10 16:00:00;12.98;1;55.31;1;0.00;1;NaN;6;NaN;6;52.53;1;NaN;6;
2023-01-10 17:00:00;12.99;1;52.26;1;0.00;1;NaN;6;NaN;6;7.83;1;NaN;6;
2023-01-10 18:00:00;13.08;1;51.17;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-10 19:00:00;13.29;1;48.62;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-10 20:00:00;13.35;1;47.86;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-10 21:00:00;12.86;1;50.35;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-10 22:00:00;12.57;1;50.73;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-10 23:00:00;12.00;1;56.29;1;0.60;1;NaN;6;NaN;6;0.00;5;NaN;6;
2023-01-11 00:00:00;11.65;1;58.20;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2023-01-11 01:00:00;12.29;1;52.65;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-11 02:00:00;12.38;1;51.84;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-11 03:00:00;12.29;1;52.56;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-11 04:00:00;12.24;1;54.19;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-11 05:00:00;12.20;1;54.45;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-11 06:00:00;11.34;1;57.96;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-11 07:00:00;9.62;1;62.43;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-11 08:00:00;9.29;1;62.60;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2023-01-11 09:00:00;9.34;1;62.99;1;0.00;1;NaN;6;NaN;6;74.12;1;NaN;6;
2023-01-11 10:00:00;10.80;1;57.48;1;0.00;1;NaN;6;NaN;6;74.65;1;NaN;6;
2023-01-11 11:00:00;11.73;1;55.48;1;0.00;1;NaN;6;NaN;6;92.71;1;NaN;6;
2023-01-11 12:00:00;12.62;1;51.60;1;0.00;1;NaN;6;NaN;6;211.30;1;NaN;6;
2023-01-11 13:00:00;12.85;1;48.20;1;0.00;1;NaN;6;NaN;6;131.80;1;NaN;6;
2023-01-11 14:00:00;12.53;1;48.17;1;0.00;1;NaN;6;NaN;6;59.22;1;NaN;6;
2023-01-11 15:00:00;12.34;1;47.36;1;0.00;1;NaN;6;NaN;6;42.03;1;NaN;6;
2023-01-11 16:00:00;12.11;1;47.55;1;0.00;1;NaN;6;NaN;6;25.77;1;NaN;6;
2023-01-11 17:00:00;11.88;1;50.29;1;0.00;1;NaN;6;NaN;6;7.44;1;NaN;6;
2023-01-11 18:00:00;11.75;1;51.71;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-11 19:00:00;11.69;1;54.18;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-11 20:00:00;10.70;1;56.90;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-11 21:00:00;9.64;1;58.71;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-11 22:00:00;9.07;1;67.03;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-11 23:00:00;8.86;1;66.32;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-12 00:00:00;8.76;1;64.54;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-12 01:00:00;8.74;1;63.84;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-12 02:00:00;8.61;1;63.92;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-12 03:00:00;8.42;1;63.82;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-12 04:00:00;8.48;1;62.98;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-12 05:00:00;9.05;1;60.14;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-12 06:00:00;9.30;1;58.39;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-12 07:00:00;9.37;1;57.57;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-12 08:00:00;9.73;1;55.97;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2023-01-12 09:00:00;10.39;1;51.53;1;0.00;1;NaN;6;NaN;6;52.16;1;NaN;6;
2023-01-12 10:00:00;11.08;1;51.39;1;0.00;1;NaN;6;NaN;6;100.95;1;NaN;6;
2023-01-12 11:00:00;12.30;1;51.51;1;0.00;1;NaN;6;NaN;6;133.98;1;NaN;6;
2023-01-12 12:00:00;12.98;1;51.91;1;0.00;1;NaN;6;NaN;6;224.35;1;NaN;6;
2023-01-12 13:00:00;13.92;1;51.02;1;0.00;1;NaN;6;NaN;6;159.71;1;NaN;6;
2023-01-12 14:00:00;13.30;1;61.17;1;0.00;1;NaN;6;NaN;6;116.95;1;NaN;6;
2023-01-12 15:00:00;12.25;1;74.16;1;1.80;1;NaN;6;NaN;6;58.43;1;NaN;6;
2023-01-12 16:00:00;11.89;1;80.23;1;0.00;1;NaN;6;NaN;6;42.68;1;NaN;6;
2023-01-12 17:00:00;12.09;1;76.61;1;0.00;1;NaN;6;NaN;6;13.29;1;NaN;6;
2023-01-12 18:00:00;11.36;1;80.10;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-12 19:00:00;11.15;1;82.05;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-12 20:00:00;10.93;1;80.06;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-12 21:00:00;10.30;1;80.15;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-12 22:00:00;9.99;1;80.45;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-12 23:00:00;9.62;1;80.87;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-13 00:00:00;9.23;1;80.95;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-13 01:00:00;8.92;1;82.33;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-13 02:00:00;8.82;1;83.20;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-13 03:00:00;8.84;1;81.08;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-13 04:00:00;8.90;1;78.29;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-13 05:00:00;8.84;1;77.03;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-13 06:00:00;8.59;1;76.86;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-13 07:00:00;8.73;1;74.83;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-13 08:00:00;8.76;1;73.74;1;0.00;1;NaN;6;NaN;6;17.21;1;NaN;6;
2023-01-13 09:00:00;9.99;1;70.93;1;0.00;1;NaN;6;NaN;6;79.64;1;NaN;6;
2023-01-13 10:00:00;11.59;1;67.82;1;0.00;1;NaN;6;NaN;6;112.63;1;NaN;6;
2023-01-13 11:00:00;12.90;1;62.41;1;0.00;1;NaN;6;NaN;6;193.00;1;NaN;6;
2023-01-13 12:00:00;14.18;1;58.15;1;0.00;1;NaN;6;NaN;6;204.83;1;NaN;6;
2023-01-13 13:00:00;14.68;1;57.00;1;0.00;1;NaN;6;NaN;6;125.72;1;NaN;6;
2023-01-13 14:00:00;14.04;1;57.45;1;0.00;1;NaN;6;NaN;6;114.18;1;NaN;6;
2023-01-13 15:00:00;14.13;1;56.91;1;0.00;1;NaN;6;NaN;6;88.38;1;NaN;6;
2023-01-13 16:00:00;13.31;1;61.50;1;0.00;1;NaN;6;NaN;6;42.35;1;NaN;6;
2023-01-13 17:00:00;12.75;1;62.72;1;0.00;1;NaN;6;NaN;6;11.36;1;NaN;6;
2023-01-13 18:00:00;11.80;1;68.94;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-13 19:00:00;10.60;1;73.36;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-13 20:00:00;9.99;1;76.60;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-13 21:00:00;9.91;1;72.62;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-13 22:00:00;10.04;1;71.23;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-13 23:00:00;10.20;1;72.06;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-14 00:00:00;10.89;1;69.02;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-14 01:00:00;11.20;1;68.15;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-14 02:00:00;10.17;1;73.07;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-14 03:00:00;9.68;1;76.51;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-14 04:00:00;9.32;1;76.40;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-14 05:00:00;9.09;1;76.27;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-14 06:00:00;9.02;1;75.22;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-14 07:00:00;8.82;1;72.37;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-14 08:00:00;8.87;1;71.25;1;0.00;1;NaN;6;NaN;6;13.57;1;NaN;6;
2023-01-14 09:00:00;10.06;1;67.38;1;0.00;1;NaN;6;NaN;6;33.59;1;NaN;6;
2023-01-14 10:00:00;11.09;1;66.95;1;0.00;1;NaN;6;NaN;6;138.89;1;NaN;6;
2023-01-14 11:00:00;11.71;1;73.36;1;0.00;1;NaN;6;NaN;6;168.70;1;NaN;6;
2023-01-14 12:00:00;11.47;1;78.98;1;0.20;1;NaN;6;NaN;6;112.12;1;NaN;6;
2023-01-14 13:00:00;12.13;1;74.51;1;0.00;1;NaN;6;NaN;6;156.06;1;NaN;6;
2023-01-14 14:00:00;12.72;1;69.85;1;0.00;1;NaN;6;NaN;6;132.81;1;NaN;6;
2023-01-14 15:00:00;12.94;1;71.61;1;0.00;1;NaN;6;NaN;6;110.44;1;NaN;6;
2023-01-14 16:00:00;12.77;1;71.64;1;0.00;1;NaN;6;NaN;6;55.05;1;NaN;6;
2023-01-14 17:00:00;12.04;1;78.02;1;0.00;1;NaN;6;NaN;6;13.95;1;NaN;6;
2023-01-14 18:00:00;10.79;1;86.09;1;0.40;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-14 19:00:00;10.15;1;89.40;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-14 20:00:00;9.86;1;91.24;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-14 21:00:00;9.55;1;90.16;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-14 22:00:00;9.52;1;89.19;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-14 23:00:00;9.35;1;86.33;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-15 00:00:00;9.29;1;84.73;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-15 01:00:00;9.23;1;81.18;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-15 02:00:00;9.12;1;78.25;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-15 03:00:00;8.98;1;76.48;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-15 04:00:00;8.82;1;74.64;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-15 05:00:00;8.22;1;76.17;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-15 06:00:00;7.29;1;80.68;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-15 07:00:00;6.81;1;81.58;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-15 08:00:00;6.14;1;82.70;1;0.00;1;NaN;6;NaN;6;9.17;1;NaN;6;
2023-01-15 09:00:00;8.23;1;76.25;1;0.00;1;NaN;6;NaN;6;132.04;1;NaN;6;
2023-01-15 10:00:00;10.34;1;69.01;1;0.00;1;NaN;6;NaN;6;79.93;1;NaN;6;
2023-01-15 11:00:00;11.76;1;64.84;1;0.00;1;NaN;6;NaN;6;62.28;1;NaN;6;
2023-01-15 12:00:00;14.40;1;51.57;1;0.00;1;NaN;6;NaN;6;271.33;1;NaN;6;
2023-01-15 13:00:00;16.23;1;42.38;1;0.00;1;NaN;6;NaN;6;78.27;1;NaN;6;
2023-01-15 14:00:00;15.27;1;44.49;1;0.00;1;NaN;6;NaN;6;58.03;1;NaN;6;
2023-01-15 15:00:00;15.24;1;43.70;1;0.00;1;NaN;6;NaN;6;42.09;1;NaN;6;
2023-01-15 16:00:00;14.99;1;46.10;1;0.00;1;NaN;6;NaN;6;33.78;1;NaN;6;
2023-01-15 17:00:00;13.96;1;51.43;1;0.00;1;NaN;6;NaN;6;12.54;1;NaN;6;
2023-01-15 18:00:00;12.46;1;59.38;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-15 19:00:00;11.45;1;64.07;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-15 20:00:00;10.91;1;68.91;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-15 21:00:00;10.60;1;72.53;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-15 22:00:00;10.67;1;73.78;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-15 23:00:00;10.49;1;72.55;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-16 00:00:00;10.59;1;68.70;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-16 01:00:00;10.19;1;69.08;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-16 02:00:00;10.04;1;70.65;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-16 03:00:00;10.22;1;70.75;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-16 04:00:00;10.27;1;71.05;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-16 05:00:00;10.68;1;70.62;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-16 06:00:00;11.42;1;70.18;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-16 07:00:00;12.29;1;63.52;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2023-01-16 08:00:00;12.56;1;65.91;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2023-01-16 09:00:00;12.76;1;65.45;1;0.00;1;NaN;6;NaN;6;28.96;1;NaN;6;
2023-01-16 10:00:00;13.54;1;65.26;1;0.00;1;NaN;6;NaN;6;42.87;1;NaN;6;
2023-01-16 11:00:00;14.36;1;65.31;1;0.00;1;NaN;6;NaN;6;113.00;1;NaN;6;
2023-01-16 12:00:00;16.10;1;58.81;1;0.00;1;NaN;6;NaN;6;170.11;1;NaN;6;
